ID_global,ID_colleccion,Name_Collecion,Link
49000,000,Carisma,https://www.tiktok.com/@aquiestoy.chat/video/7158754265807310085
49001,001,Carisma,https://www.tiktok.com/@pattimaciasec/video/6987498252035788038
49002,002,Carisma,https://www.tiktok.com/@emilio.garzabernal/video/7035674105282071813
49003,003,Carisma,https://www.tiktok.com/@santiagoante1/video/7089057784309746949
49004,004,Carisma,https://www.tiktok.com/@coachsocialmatias/video/7172215950710820101
49005,005,Carisma,https://www.tiktok.com/@sr.x_h/video/7116673684990889222
49006,006,Carisma,https://www.tiktok.com/@jordi.reche/video/7215696428180458757
49007,007,Carisma,https://www.tiktok.com/@danielriosps/video/7035987227209469189
49008,008,Carisma,https://www.tiktok.com/@emilio.garzabernal/video/7006428583354699013
49009,009,Carisma,https://www.tiktok.com/@conceaguillon/video/6997578547707514117
49010,010,Carisma,https://www.tiktok.com/@pattimaciasec/video/7009747505734765829
49011,011,Carisma,https://www.tiktok.com/@emilio.garzabernal/video/7039818205325495558
49012,012,Carisma,https://www.tiktok.com/@emilio.garzabernal/video/7120746843750812933
49013,013,Carisma,https://www.tiktok.com/@atraccioninterpersonal/video/7119570412798889222
49014,014,Carisma,https://www.tiktok.com/@pontelacorvata/video/7155832919171288325
49015,015,Carisma,https://www.tiktok.com/@michiblonde/video/7081040142521109766
49016,016,Carisma,https://www.tiktok.com/@bengtprofesor/video/7140727363637169413
49017,017,Carisma,https://www.tiktok.com/@luismanuelmartine22/video/7171959238024072454
49018,018,Carisma,https://www.tiktok.com/@agp.inspire/video/7178685018070388014
49019,019,Carisma,https://www.tiktok.com/@yodelfuturoweb/video/7194951999752817925
49020,020,Carisma,https://www.tiktok.com/@spencer.barbosa/video/6857604026888998150
49021,021,Carisma,https://www.tiktok.com/@leanmolinaa/video/6986794223622196485
49022,022,Carisma,https://www.tiktok.com/@carlosmartinez.dp/video/7203070431568350470
49023,023,Carisma,https://www.tiktok.com/@lu.beccassino/video/7210166135784787206
49024,024,Carisma,https://www.tiktok.com/@bernardofagot/video/7230114642180197637
49025,025,Carisma,https://www.tiktok.com/@lu.beccassino/video/7189317458862296326
49026,026,Carisma,https://www.tiktok.com/@pattimaciasec/video/6923317812685458693
