ID_global,ID_colleccion,Name_Collecion,Link
40000,000,Programación,https://www.tiktok.com/@quimicaendata/video/7258401114524028165
40001,001,Programación,https://www.tiktok.com/@art0xdev/video/7257427609733156123
40002,002,Programación,https://www.tiktok.com/@midudev/video/7238619181607079194
40003,003,Programación,https://www.tiktok.com/@pil_programacion/video/7247671533425020166
40004,004,Programación,https://www.tiktok.com/@itssarahtech/video/7247588104591232283
40005,005,Programación,https://www.tiktok.com/@pil_programacion/video/7251741106499489030
40006,006,Programación,https://www.tiktok.com/@fastquestions/video/7243953691772964102
40007,007,Programación,https://www.tiktok.com/@claudiamichelle00/video/7241594671078575366
40008,008,Programación,https://www.tiktok.com/@el_datero_/video/7237700453499194629
40009,009,Programación,https://www.tiktok.com/@itssarahtech/video/7239797369968119067
40010,010,Programación,https://www.tiktok.com/@caterinaabanoni/video/7237907456137907482
40011,011,Programación,https://www.tiktok.com/@quimicaendata/video/7210496908173823237
40012,012,Programación,https://www.tiktok.com/@holasoy.natasha/video/7210268307105008901
40013,013,Programación,https://www.tiktok.com/@n1colas_datascience/video/7206179296384126214
40014,014,Programación,https://www.tiktok.com/@rodrigomendezdev/video/7177637496367500550
40015,015,Programación,https://www.tiktok.com/@franciscoparata/video/7169440814941162757
40016,016,Programación,https://www.tiktok.com/@1st_line/video/7144577758365043974
40017,017,Programación,https://www.tiktok.com/@santifiorino/video/7131129605053893894
40018,018,Programación,https://www.tiktok.com/@elpinguinodemario/video/7089852559535508742
40019,019,Programación,https://www.tiktok.com/@santifiorino.py/video/7067685820169260294
40020,020,Programación,https://www.tiktok.com/@daniiee_29/video/7017909703489375494
40021,021,Programación,https://www.tiktok.com/@linkfydev/video/6992151584104860934
40022,022,Programación,https://www.tiktok.com/@mafer.vicas_ci/video/7004632595984092422
40023,023,Programación,https://www.tiktok.com/@mafervicas/video/6981247636342951173
40024,024,Programación,https://www.tiktok.com/@nachokhan84/video/7196428341786840325
40025,025,Programación,https://www.tiktok.com/@n1colas_datascience/video/7198188097400540422
40026,026,Programación,https://www.tiktok.com/@paugarciamila/video/7197022303341841670
40027,027,Programación,https://www.tiktok.com/@paugarciamila/video/7194472314191334662
40028,028,Programación,https://www.tiktok.com/@lucasmoy.dev/video/7169689217096764677
40029,029,Programación,https://www.tiktok.com/@n1colas_datascience/video/7194432221644639493
40030,030,Programación,https://www.tiktok.com/@diegoveloper/video/7152005843137891590
40031,031,Programación,https://www.tiktok.com/@ammmmy11/video/7185631682551237934
40032,032,Programación,https://www.tiktok.com/@paugarciamila/video/7191884953603427589
40033,033,Programación,https://www.tiktok.com/@holasoy.natasha/video/7186491463339937030
40034,034,Programación,https://www.tiktok.com/@alek.cb/video/7185287920939453701
40035,035,Programación,https://www.tiktok.com/@patbubble/video/7158484454825037062
40036,036,Programación,https://www.tiktok.com/@lukebarousse/video/7187437697038880043
40037,037,Programación,https://www.tiktok.com/@a2excel/video/7175202868251610373
40038,038,Programación,https://www.tiktok.com/@mundo.devops/video/7183400167821806853
40039,039,Programación,https://www.tiktok.com/@programador.divino/video/7185587018452290821
40040,040,Programación,https://www.tiktok.com/@rubenloan/video/7186407980949097729
40041,041,Programación,https://www.tiktok.com/@naekmejia/video/7167926032048196869
40042,042,Programación,https://www.tiktok.com/@steveeeeess/video/7124383133658664198
40043,043,Programación,https://www.tiktok.com/@thebrettway/video/7183829954273053994
40044,044,Programación,https://www.tiktok.com/@mewtru/video/7161936193792298283
40045,045,Programación,https://www.tiktok.com/@alek.cb/video/7183066842091539718
40046,046,Programación,https://www.tiktok.com/@lamochilayelmanco/video/7180906868397673733
40047,047,Programación,https://www.tiktok.com/@excelformulator/video/7176507980291017989
40048,048,Programación,https://www.tiktok.com/@goodisonjason/video/7170744694777990443
40049,049,Programación,https://www.tiktok.com/@xmatriuzx/video/7172400914265853189
40050,050,Programación,https://www.tiktok.com/@marowarth/video/7106921720665197829
40051,051,Programación,https://www.tiktok.com/@codewi/video/7005992994482507014
40052,052,Programación,https://www.tiktok.com/@nateedstrom/video/7173904675559951662
40053,053,Programación,https://www.tiktok.com/@bettatech/video/7170464199812910341
40054,054,Programación,https://www.tiktok.com/@manfredsasa/video/7157573375584406789
40055,055,Programación,https://www.tiktok.com/@claudee_innkv/video/7170298404248096005
40056,056,Programación,https://www.tiktok.com/@devknives/video/7171872960175820038
40057,057,Programación,https://www.tiktok.com/@eder_vlog/video/7148486262515567878
