ID_global,ID_colleccion,Name_Collecion,Link
08000,000,Lloro,https://www.tiktok.com/@soygomiii/video/7196396258079018246
08001,001,Lloro,https://www.tiktok.com/@paulynaaprado/video/7192785048800627974
08002,002,Lloro,https://www.tiktok.com/@faridieck/video/7210960541844655365
08003,003,Lloro,https://www.tiktok.com/@eric.mz8/video/7163350968577363205
08004,004,Lloro,https://www.tiktok.com/@kpolanco2/video/7154215804588936454
08005,005,Lloro,https://www.tiktok.com/@rafaelignacio09/video/7122282195464506629
08006,006,Lloro,https://www.tiktok.com/@erickmeap/video/7085457558080802053
08007,007,Lloro,https://www.tiktok.com/@sra.suncion/video/7071976413657615621
08008,008,Lloro,https://www.tiktok.com/@ailyn.leon.f15/video/7041008551124389126
08009,009,Lloro,https://www.tiktok.com/@holabuenosdiasqtalandas/video/7141356488714505477
08010,010,Lloro,https://www.tiktok.com/@pudgywoke/video/7117042349330484522
08011,011,Lloro,https://www.tiktok.com/@wandacj0/video/7109495452818476294
08012,012,Lloro,https://www.tiktok.com/@renisrana/video/6969203214201752837
08013,013,Lloro,https://www.tiktok.com/@angelgguerrero1/video/7050701635873541382
08014,014,Lloro,https://www.tiktok.com/@tipsalavista/video/7048739358345612550
08015,015,Lloro,https://www.tiktok.com/@rodricabanay/video/6898115450895387905
08016,016,Lloro,https://www.tiktok.com/@katriparra/video/6903573415958088961
08017,017,Lloro,https://www.tiktok.com/@tugfasantaxd/video/6985780338056236294
08018,018,Lloro,https://www.tiktok.com/@pudgywoke/video/6986015121382329606
08019,019,Lloro,https://www.tiktok.com/@cha______pd/video/6998979623270829318
08020,020,Lloro,https://www.tiktok.com/@joaiv5/video/7034723595892952325
08021,021,Lloro,https://www.tiktok.com/@acevedogoldens/video/7036107577582685446
08022,022,Lloro,https://www.tiktok.com/@dieguitodieguitodieguito/video/7020564087339846917
