ID_global,ID_colleccion,Name_Collecion,Link
05000,000,Finanzas,https://www.tiktok.com/@mamaconamor/video/7217860167919029509
05001,001,Finanzas,https://www.tiktok.com/@coachkeljash/video/7186244998185110811
05002,002,Finanzas,https://www.tiktok.com/@xoto_/video/7239782304510414107
05003,003,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7252132299955883270
05004,004,Finanzas,https://www.tiktok.com/@nicolasabril_/video/7247651158662073605
05005,005,Finanzas,https://www.tiktok.com/@financia_tuvida/video/7247514415468203269
05006,006,Finanzas,https://www.tiktok.com/@colectivomillennial/video/7247996856637099270
05007,007,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7246565581581798661
05008,008,Finanzas,https://www.tiktok.com/@unidosemprendedores/video/7230881897952447771
05009,009,Finanzas,https://www.tiktok.com/@josemier01/video/7236138321280306437
05010,010,Finanzas,https://www.tiktok.com/@invierteconberni/video/7235348648232586502
05011,011,Finanzas,https://www.tiktok.com/@cash.supply/video/7248957728750685467
05012,012,Finanzas,https://www.tiktok.com/@santiagogaynor_/video/7247998829121948934
05013,013,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7250276822951218438
05014,014,Finanzas,https://www.tiktok.com/@renzoxavieraguirre/video/7244709357001231621
05015,015,Finanzas,https://www.tiktok.com/@exitofinanciero.oficial/video/7233568934467751173
05016,016,Finanzas,https://www.tiktok.com/@invertirconcabeza/video/6975259233382108422
05017,017,Finanzas,https://www.tiktok.com/@superpymes/video/7031083253222132998
05018,018,Finanzas,https://www.tiktok.com/@complementofinanciero/video/6994114389271989510
05019,019,Finanzas,https://www.tiktok.com/@boss.fdz/video/7115476339880103174
05020,020,Finanzas,https://www.tiktok.com/@economiadeapie/video/7123029697423838469
05021,021,Finanzas,https://www.tiktok.com/@soniawealthness/video/7123728593343040773
05022,022,Finanzas,https://www.tiktok.com/@mangorolooo/video/7122976200112246022
05023,023,Finanzas,https://www.tiktok.com/@invertirconcabeza/video/7122573066248490246
05024,024,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7186080135471320326
05025,025,Finanzas,https://www.tiktok.com/@grucrib/video/7169037387828317446
05026,026,Finanzas,https://www.tiktok.com/@laescueladelariqueza/video/7173046210339671302
05027,027,Finanzas,https://www.tiktok.com/@emprendeya0/video/7146393455000947973
05028,028,Finanzas,https://www.tiktok.com/@vicente.benlloch/video/7171860550798937349
05029,029,Finanzas,https://www.tiktok.com/@vicente.benlloch/video/7168559048034372869
05030,030,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7184965000551877893
05031,031,Finanzas,https://www.tiktok.com/@endeuda2/video/7182688730644270378
05032,032,Finanzas,https://www.tiktok.com/@endeuda2/video/7190876186203933994
05033,033,Finanzas,https://www.tiktok.com/@robertcroakofficial/video/7189445385801305390
05034,034,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7187906720172166406
05035,035,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7186820068670475525
05036,036,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7200549537730153733
05037,037,Finanzas,https://www.tiktok.com/@preguntaleadiego/video/7198642561618152710
05038,038,Finanzas,https://www.tiktok.com/@carlosgarce5/video/7195010955934321926
05039,039,Finanzas,https://www.tiktok.com/@vicente.benlloch/video/7189271552188255494
05040,040,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7195729553237609733
05041,041,Finanzas,https://www.tiktok.com/@aprendeainvertirco/video/7193499282823990533
05042,042,Finanzas,https://www.tiktok.com/@invertirmejoronline/video/7194507032974642437
05043,043,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7203152491154885893
05044,044,Finanzas,https://www.tiktok.com/@capital_inteligente/video/7194991006150937862
05045,045,Finanzas,https://www.tiktok.com/@presocratico_/video/7204918449959668998
05046,046,Finanzas,https://www.tiktok.com/@brandesalcedo3/video/7205021709781437702
05047,047,Finanzas,https://www.tiktok.com/@dan_fuentes/video/7174962491221413126
05048,048,Finanzas,https://www.tiktok.com/@seguroconro/video/7169420291368619269
05049,049,Finanzas,https://www.tiktok.com/@luis.sigma/video/7197557745720102187
05050,050,Finanzas,https://www.tiktok.com/@jotapablorb/video/7205317307629915397
05051,051,Finanzas,https://www.tiktok.com/@cristoktube/video/7163440829825060102
05052,052,Finanzas,https://www.tiktok.com/@mispropiasfinanzas/video/7200041804916428037
05053,053,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7226898712323214598
05054,054,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7224671185714384133
05055,055,Finanzas,https://www.tiktok.com/@atrenzados/video/7002671048340589830
05056,056,Finanzas,https://www.tiktok.com/@kevingalabay_/video/7196848393371716870
05057,057,Finanzas,https://www.tiktok.com/@presocratico_/video/7210205812260605189
05058,058,Finanzas,https://www.tiktok.com/@capital_inteligente/video/7207987030435941637
05059,059,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7214283743945592069
05060,060,Finanzas,https://www.tiktok.com/@periodicoelcolombiano/video/7213413810667883782
05061,061,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7216882118964579590
05062,062,Finanzas,https://www.tiktok.com/@sebas_irreverente/video/7216509245007711494
05063,063,Finanzas,https://www.tiktok.com/@colectivomillennial/video/7214851247549992197
05064,064,Finanzas,https://www.tiktok.com/@el.licen.finanzas/video/7094634887000476934
