ID_global,ID_colleccion,Name_Collecion,Link
39000,000,Chats,https://www.tiktok.com/@aizarraffoul/video/7213203472001322246
39001,001,Chats,https://www.tiktok.com/@pipearci7/video/7004639180449910021
39002,002,Chats,https://www.tiktok.com/@comoligaronline/video/7137927016849984773
39003,003,Chats,https://www.tiktok.com/@pepe.cohen/video/7166003327954586886
39004,004,Chats,https://www.tiktok.com/@yacoaccinelli/video/6945966609362210054
39005,005,Chats,https://www.tiktok.com/@pepe.cohen/video/6997825677558828294
39006,006,Chats,https://www.tiktok.com/@ribibarber/video/7097190691289287941
39007,007,Chats,https://www.tiktok.com/@juanlopz_17/video/7117105503259380997
39008,008,Chats,https://www.tiktok.com/@juanlopz_17/video/7116682475543284997
