ID_global,ID_colleccion,Name_Collecion,Link
37000,000,Cute,https://www.tiktok.com/@mashuykoto/video/7224999660589485339
37001,001,Cute,https://www.tiktok.com/@drangelabur/video/7209379910899551493
37002,002,Cute,https://www.tiktok.com/@tomasrosales6/video/7139645248984272134
37003,003,Cute,https://www.tiktok.com/@mov.12/video/7213085608196033798
37004,004,Cute,https://www.tiktok.com/@megumihasebeperdomo/video/7229872451293875462
37005,005,Cute,https://www.tiktok.com/@lorenzo.brock/video/7222616665186471174
37006,006,Cute,https://www.tiktok.com/@yoalejasandoval/video/7223771782379998469
37007,007,Cute,https://www.tiktok.com/@yoalejasandoval/video/7224146941553265926
37008,008,Cute,https://www.tiktok.com/@cabronazi/video/7255237866291236122
37009,009,Cute,https://www.tiktok.com/@juuls.rr/video/7249023656544701702
37010,010,Cute,https://www.tiktok.com/@rolloandsadie/video/7216871785596210438
37011,011,Cute,https://www.tiktok.com/@banjobroke/video/7233940543250943278
37012,012,Cute,https://www.tiktok.com/@gvstavoccorrea/video/7211991166051470597
37013,013,Cute,https://www.tiktok.com/@paula.ruzz/video/7228166846808083738
37014,014,Cute,https://www.tiktok.com/@pabloeveronicaoficial/video/7226136765780856069
37015,015,Cute,https://www.tiktok.com/@yourmommyfrr/video/7215690633606876421
37016,016,Cute,https://www.tiktok.com/@_erickcoronel_/video/7209511135807065350
37017,017,Cute,https://www.tiktok.com/@walter.the.catt/video/7173815495622151430
37018,018,Cute,https://www.tiktok.com/@carlaferreg_/video/7174443877288529158
37019,019,Cute,https://www.tiktok.com/@jacangjeni/video/7200284403988303109
37020,020,Cute,https://www.tiktok.com/@sofi.er2/video/7190152284318289157
37021,021,Cute,https://www.tiktok.com/@andreaaguirre17/video/7179498331402538246
37022,022,Cute,https://www.tiktok.com/@rebelbitch86/video/7195594409814117675
37023,023,Cute,https://www.tiktok.com/@janicee.janicee/video/7183838897510698286
37024,024,Cute,https://www.tiktok.com/@hando992/video/7175266900392283435
37025,025,Cute,https://www.tiktok.com/@alitzabejar/video/7157153830600248581
37026,026,Cute,https://www.tiktok.com/@maddiemalekos/video/7112953283592883498
37027,027,Cute,https://www.tiktok.com/@maddiemalekos/video/7128136575225056554
37028,028,Cute,https://www.tiktok.com/@maddiemalekos/video/7134020907391126830
37029,029,Cute,https://www.tiktok.com/@mish_mend/video/7138977920189549829
37030,030,Cute,https://www.tiktok.com/@yosoyjader777/video/7124516597301054725
37031,031,Cute,https://www.tiktok.com/@user00030474728/video/7122255173912628485
37032,032,Cute,https://www.tiktok.com/@retomiguel/video/7123007486709304582
37033,033,Cute,https://www.tiktok.com/@niongdg97/video/7111632206686162177
37034,034,Cute,https://www.tiktok.com/@besttoks/video/7101011126095285509
37035,035,Cute,https://www.tiktok.com/@gil_liany/video/7099041950824729857
37036,036,Cute,https://www.tiktok.com/@vivvviaan/video/7096376703890607403
37037,037,Cute,https://www.tiktok.com/@isalondo._/video/7089245862714494214
37038,038,Cute,https://www.tiktok.com/@alejissconejis/video/7046887575704947973
37039,039,Cute,https://www.tiktok.com/@sofiasierrac/video/7043551768462101766
37040,040,Cute,https://www.tiktok.com/@regiinasaavedra/video/6868396376607264001
37041,041,Cute,https://www.tiktok.com/@srmecosst1/video/7018370236743240966
37042,042,Cute,https://www.tiktok.com/@tessa.conway/video/7012746359254027526
37043,043,Cute,https://www.tiktok.com/@robertibus/video/6990007855814331654
37044,044,Cute,https://www.tiktok.com/@psychokillaaaa/video/6980410444431346950
37045,045,Cute,https://www.tiktok.com/@masfacee/video/6978255783116950790
37046,046,Cute,https://www.tiktok.com/@tessa.conway/video/6973788873600077062
37047,047,Cute,https://www.tiktok.com/@jamel.star/video/6963018253178375429
37048,048,Cute,https://www.tiktok.com/@steven_schapiro/video/6855434857162607878
37049,049,Cute,https://www.tiktok.com/@alejandraosunag/video/6899567655540346114
37050,050,Cute,https://www.tiktok.com/@1sa_rueda/video/6882763896608853250
37051,051,Cute,https://www.tiktok.com/@luanazanek/video/6881743073576029441
