ID_global,ID_colleccion,Name_Collecion,Link
19000,000,Sugoi,https://www.tiktok.com/@dobletey_/video/7204636785677176091
19001,001,Sugoi,https://www.tiktok.com/@metrosarriba/video/7214193665487441158
19002,002,Sugoi,https://www.tiktok.com/@seemylondon/video/7200347849547091202
19003,003,Sugoi,https://www.tiktok.com/@saimoraa/video/7206942118491720966
19004,004,Sugoi,https://www.tiktok.com/@maggieandherdads/video/7018003518107700486
19005,005,Sugoi,https://www.tiktok.com/@wasabigang/video/7052132502382628102
19006,006,Sugoi,https://www.tiktok.com/@burbujasdecianuro_/video/7037343461711875333
19007,007,Sugoi,https://www.tiktok.com/@kjerstikrakstad/video/7035617956012854533
19008,008,Sugoi,https://www.tiktok.com/@sittinandlivin/video/6991508371853675781
19009,009,Sugoi,https://www.tiktok.com/@teamrt001/video/7009647890045865217
19010,010,Sugoi,https://www.tiktok.com/@henrysacat/video/6865800923847904517
19011,011,Sugoi,https://www.tiktok.com/@mikewolfel/video/7167846011195444522
19012,012,Sugoi,https://www.tiktok.com/@bigbikeorchestra/video/7143016088345922822
19013,013,Sugoi,https://www.tiktok.com/@seanthesheepman/video/7160977317127310598
19014,014,Sugoi,https://www.tiktok.com/@griseldawalshzpo870/video/7129570906413960494
19015,015,Sugoi,https://www.tiktok.com/@redbulllatino/video/7141148175447936283
19016,016,Sugoi,https://www.tiktok.com/@itsdanielmac/video/7138875105089703210
19017,017,Sugoi,https://www.tiktok.com/@amalia11108/video/7129368650804448518
19018,018,Sugoi,https://www.tiktok.com/@oldrowoutdoors/video/7012678261029309702
19019,019,Sugoi,https://www.tiktok.com/@toshiro_daisuki/video/7103051903512218885
19020,020,Sugoi,https://www.tiktok.com/@_high_genkides/video/7098319245947309314
19021,021,Sugoi,https://www.tiktok.com/@parisjazzclubba/video/7012352947245927685
19022,022,Sugoi,https://www.tiktok.com/@dronegraphy.co/video/7063209969549610241
19023,023,Sugoi,https://www.tiktok.com/@abir.sag/video/7051217684469435650
19024,024,Sugoi,https://www.tiktok.com/@nelyrall/video/7035635527068011777
19025,025,Sugoi,https://www.tiktok.com/@mcgeee/video/6892399927427648773
