ID_global,ID_colleccion,Name_Collecion,Link
23000,000,Stand Up,https://www.tiktok.com/@doctor.negrete/video/7072522175374167301
23001,001,Stand Up,https://www.tiktok.com/@outsidetheboxesp/video/7207239868487929093
23002,002,Stand Up,https://www.tiktok.com/@exceleratee/video/7259385612820598043
23003,003,Stand Up,https://www.tiktok.com/@mr.gofficial_/video/7254162608016641286
23004,004,Stand Up,https://www.tiktok.com/@crudopensar/video/7230065736914455814
23005,005,Stand Up,https://www.tiktok.com/@mr.gofficial_/video/7257111188545277190
23006,006,Stand Up,https://www.tiktok.com/@ownthelight/video/6938784985763646725
23007,007,Stand Up,https://www.tiktok.com/@annac_rack/video/6982000225405668610
23008,008,Stand Up,https://www.tiktok.com/@inge.nuo/video/7254274404182412549
23009,009,Stand Up,https://www.tiktok.com/@presocratico_/video/7196666224674213126
23010,010,Stand Up,https://www.tiktok.com/@presocratico_/video/7196469393994304773
23011,011,Stand Up,https://www.tiktok.com/@elcaminodelemprendedor01/video/7200226581766212869
23012,012,Stand Up,https://www.tiktok.com/@vazkbet_/video/7207913661019475206
23013,013,Stand Up,https://www.tiktok.com/@vision.club_/video/7211158308017671430
23014,014,Stand Up,https://www.tiktok.com/@el.desconocido.0.1/video/7212213267324833029
23015,015,Stand Up,https://www.tiktok.com/@_socraticos/video/7204143481244159238
23016,016,Stand Up,https://www.tiktok.com/@behaviorhack/video/7178264636968635694
23017,017,Stand Up,https://www.tiktok.com/@laescueladelariqueza/video/7185299149477235974
23018,018,Stand Up,https://www.tiktok.com/@move.on.07/video/7007189517631245573
23019,019,Stand Up,https://www.tiktok.com/@rodolfocabrera.official/video/7135612913989061893
23020,020,Stand Up,https://www.tiktok.com/@carrotadventure/video/7175280022935129349
23021,021,Stand Up,https://www.tiktok.com/@la_pildora_magica/video/7186852754697112838
23022,022,Stand Up,https://www.tiktok.com/@elproceso_pr/video/7171923992498982186
23023,023,Stand Up,https://www.tiktok.com/@soylordenson36/video/7144893279585225989
23024,024,Stand Up,https://www.tiktok.com/@luiskamaraobiang/video/6994518997840432389
23025,025,Stand Up,https://www.tiktok.com/@vasomediollen0/video/6960492207363181829
23026,026,Stand Up,https://www.tiktok.com/@montseaguirre7/video/6863980281083284738
23027,027,Stand Up,https://www.tiktok.com/@carrotadventure/video/6939955440474164485
23028,028,Stand Up,https://www.tiktok.com/@psicologia.practica/video/7228576273608510725
23029,029,Stand Up,https://www.tiktok.com/@kostovaelfilosofo/video/7228727910692146437
23030,030,Stand Up,https://www.tiktok.com/@blnquotes1/video/7228309848738385179
