ID_global,ID_colleccion,Name_Collecion,Link
22000,000,Entorno,https://www.tiktok.com/@presocratico_/video/7207218819679522053
22001,001,Entorno,https://www.tiktok.com/@hombrestradicionales/video/7215670651024362757
22002,002,Entorno,https://www.tiktok.com/@presocratico_/video/7198602144948309254
22003,003,Entorno,https://www.tiktok.com/@brandndeluna/video/7235726035252169989
22004,004,Entorno,https://www.tiktok.com/@nicolas_barrera16/video/7090279873280740614
22005,005,Entorno,https://www.tiktok.com/@https.thinkabout/video/7159307636276612358
22006,006,Entorno,https://www.tiktok.com/@presocratico_/video/7209374346190556422
22007,007,Entorno,https://www.tiktok.com/@cercadelprecipicio/video/7174262438248975621
22008,008,Entorno,https://www.tiktok.com/@pontelacorvata/video/6979227342208011525
22009,009,Entorno,https://www.tiktok.com/@doctor.negrete/video/7221678502183996677
