ID_global,ID_colleccion,Name_Collecion,Link
16000,000,Inversiones,https://www.tiktok.com/@colectivomillennial/video/7259872626510679302
16001,001,Inversiones,https://www.tiktok.com/@pineroslaurie/video/6994581395125423366
16002,002,Inversiones,https://www.tiktok.com/@mispropiasfinanzas/video/7116655300869934342
16003,003,Inversiones,https://www.tiktok.com/@mfncristianbarros/video/7162953022652321029
16004,004,Inversiones,https://www.tiktok.com/@francisco.ackermann/video/7137452041491713285
16005,005,Inversiones,https://www.tiktok.com/@eyetrade_/video/7173107659070098693
16006,006,Inversiones,https://www.tiktok.com/@colectivomillennial/video/7178153536641961221
16007,007,Inversiones,https://www.tiktok.com/@vicente.benlloch/video/7181909982516989190
16008,008,Inversiones,https://www.tiktok.com/@ozytarget.com/video/7188731383546711338
16009,009,Inversiones,https://www.tiktok.com/@adriansaenzc/video/7211179304896531718
16010,010,Inversiones,https://www.tiktok.com/@infidelidad.financiera/video/7230165049304763654
16011,011,Inversiones,https://www.tiktok.com/@eltiofinanciero/video/7224318032963783942
16012,012,Inversiones,https://www.tiktok.com/@invertirconcabeza/video/6953710745972460805
16013,013,Inversiones,https://www.tiktok.com/@invertirconcabeza/video/6945927783595937030
